day_folder,file,label_sequence
base1_251113,bird2_B3_251113_143228.390.wav,iiiikkkkkkleeeeeeeedcdcabbbbbdcdcfjjjjjjeeeedcabbdcdcfjjjjjmmmeeedcabbdcabk
base1_251113,bird2_B3_251113_110724.82.wav,iiikikkkleeeeeeedcdcabbdcdcdcfjjjjeeeeeedcabbdcdcfjjjjeegggggleeedcabbdcdcabbdcfjjjjjjeedcdcabbk
base1_251113,bird2_B3_251113_140043.348.wav,iiikiiikkkkkkleeeedcdcdcfjjeeedcdcfjjeeeeedcdcdcdcdcabbdcdcfjjjeeedcabdc
base1_251113,bird2_B3_251113_102649.40.wav,iiiiikikkkkkkleeeeeedcabdcabbbbdcdcfjjjjjjjg
base1_251113,bird2_B3_251113_131351.270.wav,iikiiiikikkkkkkkkkkkkleeeeedcdcdcfjjeeeedcdcdcabbdcdcfjjje
base1_251113,bird2_B3_251113_125326.230.wav,iiikiikkkleeeeedcdcfjjjjeleeeedcdcabbdcdcdcabbdcdcfjj
base1_251113,bird2_B3_251113_125143.227.wav,iikikkleeeeeeedcdcdcabbdcdcdcabbdcdcdcfjjjeedcdcabbdcabbdcdcabbdcdcfjjjjeeedcdcabbdgg
base1_251113,bird2_B3_251113_121336.161.wav,iiiiiiiiiikkkkkleeeeeeedcdcabbdcdcdcdcabbbdcdcabbbdcdcfjjjeeeeeedcabbdcdcdcfjjjjmeeeedcabbdcdcabbdcdcabbbdcdcf
base1_251113,bird2_B3_251113_153111.469.wav,iiiikkkkkkkeeeeeeedcdcdcfjjjjeedcdcabbbdcdcfjkkkleeedcdcabbb
base1_251113,bird2_B3_251113_112126.112.wav,iikkkkkikkkleeeeeedcdcabbdcdcabbdcfjjjeeelgggggleeeedcdcabbdcdcdcfjjjeeeedc
base1_251113,bird2_B3_251113_101758.17.wav,iiiiiiiikkkikkkkleeeeedcdcdcdcfjjjeeedcdcdcfjjjeeeedcdcabbdcdcfjjjeeeeedc
base1_251113,bird2_B3_251113_132856.313.wav,iiiikiikkkiikkkikkleeeedcabdcdcabbbbggggleeedcdcdcdcfjjjeeedcabbbdcdcabbdcfjjjmlleeeeedcabbdc
base1_251113,bird2_B3_251113_150531.418.wav,iikiikkkleeeeeeedcdcfjjjjeedcdcabbdcdcfjjjjeedcabbbdcdcfjjjjjjjjjeeedcdcdc
base1_251113,bird2_B3_251113_111632.100.wav,iikikkkleeeeedcdcabdcdcfjjjeeedcdcabbdcdcdcabbdcdcabbbdcdcdcfjjjeeedcabbdcdcdcabbbdcdcfjjjjjjeeeedcabbdcdcabdcdcdcabbgg
