day_folder,file,label_sequence
base2_250915,bird2_J6_250915_175148.683.wav,iiiiiileeeeeedcabbdcdcfjjjjmleeeeeeedcabbdcdcabbdcdcabbbbdcfjjjjjjeeeggggggikeeeeeedcabbdcdcabbdcdcfjjjjjmeeee
base2_250915,bird2_J6_250915_134105.200.wav,iiiiiiiiikkillkleeeeeedcdcdcdcabbdcdcfjjjmeelldcdcabbbdcdcabbdcdcfjjjeeeedcabbbdcabbdcfabbk
base2_250915,bird2_J6_250915_141240.250.wav,iikkkkkleeeeeedcdcabbdcfjjjje
base2_250915,bird2_J6_250915_155337.445.wav,iiiikkikkleeeeeedcabbdcdcabbdcdcabbbbdcdcfjjjjjmmeedcdcabbdcabbdcdcfjjjjjeedcabbdcdcfjjjj
base2_250915,bird2_J6_250915_142500.288.wav,iiikkkkkleeeeeedcabbdcdcabbggggggllmleeeedcdcabbbdcdcdcfjjjeeeedcabbbbbbdcdcabbdcdcabbg
base2_250915,bird2_J6_250915_151600.390.wav,iiikkkkleeeedcdcfjeeeedcfjjjjjeeedcdcabbbdcfjjgggggglllleeeedcdcabbdcfjjjjmleedcdcabbdcabbdcdcfjjk
base2_250915,bird2_J6_250915_155730.451.wav,iiiiiiiikkkeeeeeeedcabbdcfjjjjjjeeeedcabbdcdcabbbbdcdcfjjjeeeeedcabbdcabbbdcabdcabbbdcabbg
base2_250915,bird2_J6_250915_125642.109.wav,ikiikkkkleeeeeedcabbdcdcdcfjjjjeeedcabbbdcdcfjjjjjeeeeedcdcdcdcabbdcfjjjjmleeeedcdc
base2_250915,bird2_J6_250915_155414.446.wav,kiiiikiiikleeekkkkkleeeeeedcabbdcdcabbdcfjjjeeedcdcabbdcabbdcdcabbbdcdcfjjjjjeeedcdcg
base2_250915,bird2_J6_250915_165241.575.wav,ikiikkkkkeeeeeeeedcabbikkleeeedcdcabbbdcdcfjjjjeeedcdcdcabbdcfjjjjeeedcabbbbgggggkkleeeedcabbdcdcdcfjjjeeeedcdcdcabbdcdcfj
base2_250915,bird2_J6_250915_140234.214.wav,iiiiiiiiikkkkkeeeeeeedcdcabbbdcfjjjeeeedcabbdcdcfjjjjjjmeeedcdcabbbbdcdcabbdcdcfjjjjjjjleeedcabbbbdcabbkggg
base2_250915,bird2_J6_250915_131159.146.wav,iikkkkkleeeeeeedcdcabbbdcfjjjeeedcdcdcdcdcabbdcdcfjjjjmleeedcdcabbdcdcdcfjjjeeeedcabdcabbbbdcdcfjjj
base2_250915,bird2_J6_250915_120657.11.wav,iiiiiikkkkleeeedcabbbbdcdcdcabbdcdcfjjjjjjeedcdcabbdcdcdcdcabbdcdcdcfjjjjeeedcdcabbbdcdcabbbbgggg
base2_250915,bird2_J6_250915_120445.1.wav,iiiikkkkleeeedcabdcfjjjjmeeeeedcdcabbbg
base2_250915,bird2_J6_250915_181005.733.wav,iiiikkimeeeeeedcabbdcfjjjjee
base2_250915,bird2_J6_250915_173229.645.wav,iiiiiiikkkkleeeeeedcdcabbdcdcfjjjjeeeeedcabbbbbbdcfjjjeeeedcdcdcabbdcdcabbbddfjjjjjlgg
base2_250915,bird2_J6_250915_173034.641.wav,iiiiikkleeeeeedcdcabbdcfjjjjjjeeedcdcabbdcdcabbdcdcfjjjeeeedcdcabbdcdcfjjgg
base2_250915,bird2_J6_250915_125942.116.wav,iiiiikkkkkleeeeedcdcabbbbbdcfjjjjjeeedcfabbbdcdcdcdcfjjjjjklmleeeedcabbbdcdcabbkikggggg
base2_250915,bird2_J6_250915_133324.186.wav,iiikileeeeedcdcabbdcdcfjjjlleeeedcdcdcabbbdcfjjjjlleeedcabbdcdcabbbbbbdcabbbbdcdcabkgggggg
base2_250915,bird2_J6_250915_180829.726.wav,iiiiiikklkeeeeeedcabdcfjjeeedcabbdcdcabbbbdcdcdcabbdcdcfjjjllleeedcdcabbdcdcabb
base2_250915,bird2_J6_250915_172229.617.wav,iiiiiiiiikkkleeeeedcabbbdcfjjeeeeeeedc
base2_250915,bird2_J6_250915_144726.314.wav,iiiikkkleeeedcabbdcfjjjjeeedcdcabbdcdcabbggggggmlleeeeeedcabbbdcdcabbbbdcfjjjeeeedcdcabbbdcdcfjjj
base2_250915,bird2_J6_250915_161623.506.wav,iiiiikkleeeeeedcabbdcdcdcabbbdcdcdcabbdcfjjjeeeeedcabbdcdcfjjjeeeedcdcabbbbbdcdcdcabbbbbdcabbbdc
base2_250915,bird2_J6_250915_120617.8.wav,iiiiikkkkleeeedcdcabbdcdcdcdcabbb
base2_250915,bird2_J6_250915_165505.579.wav,iiiiiiiileeeeedcabbdcdcfjjjjeeeeedcikkleeedcdcabbdcfjjmeeeed
base2_250915,bird2_J6_250915_133137.182.wav,kkikkleeeeeeedcdcabbbdcfjjjjmeeeeedcdcabbdcdcdcfjjjeeedcdcabbdcdcdcfjjjeeeedcdcabbbdcdcfjjjjjmeeedcabbdcdcfjjeeeg
base2_250915,bird2_J6_250915_155608.449.wav,iiiiiiikkkkleeeeedcabbdcdcabbdcfjjjmeeeedcabbdcdcdcabbbdcdcdcfjjjjeeeeeedcabbbdcdcfjjjeeeedcdcabbg
base2_250915,bird2_J6_250915_124511.68.wav,iiiikkkleeeeeeedcabbbdcdcabbbdcfjjjjeeeeeeedcdcabbdcdcdcfjjjjmmlmeeeeeedcabbbdcdcabbbdcdcfjjjjjmlmeeeedcdcabbdcdcfjjj
base2_250915,bird2_J6_250915_125917.115.wav,iikkkkleeeeeeeeedcdcabbbdcfjjjjmllmeeeeeedcdcabbdcdcdcfjjjjjemlleeedcabbbbbdcdcabbdc
